CatNum,DateNum,TimeNum,DescNum,DayNum,DistNum,ResNum,AddNum,X,Y
18,1,114,264,3,1,1,27,-122.4310464,37.78302957
14,7,495,3,4,9,2,1518,-122.4222676,37.76957686
14,7,495,26,4,1,2,905,-122.4340485,37.79029113
17,7,495,15,4,6,2,1519,-122.4058387,37.79736318
14,4,358,265,7,1,2,904,-122.4312069,37.78456812
17,7,491,15,4,1,2,1520,-122.4197398,37.78589261
14,7,487,4,4,7,2,1521,-122.4988675,37.736415
17,7,484,20,4,4,2,1522,-122.3909231,37.75521393
12,4,358,268,7,1,2,904,-122.4312069,37.78456812
17,7,480,164,4,4,2,1523,-122.3903017,37.7378799
14,5,569,7,6,1,2,1071,-122.4312069,37.78456812
14,6,592,29,5,1,2,904,-122.4312069,37.78456812
14,8,569,269,3,1,2,904,-122.4312069,37.78456812
14,1,562,61,3,1,2,30,-122.4313095,37.78587063
28,1,562,94,3,1,2,30,-122.4313095,37.78587063
12,7,480,87,4,9,2,1525,-122.4319577,37.76493572
18,1,401,3,3,3,1,137,-122.4313713,37.72196757
18,1,1,61,3,3,2,137,-122.4313713,37.72196757
28,1,444,9,3,1,2,105,-122.4319796,37.78004785
29,7,480,5,4,4,2,1527,-122.3935978,37.75297654
14,1,203,3,3,1,2,105,-122.4319796,37.78004785
14,7,480,3,4,10,2,1528,-122.4159112,37.77527215
14,7,480,3,4,2,2,1529,-122.4361303,37.77520551
14,7,480,3,4,6,2,1530,-122.4183438,37.80406963
14,7,471,37,4,2,2,1531,-122.4443805,37.77368111
14,8,390,35,3,1,2,105,-122.4319796,37.78004785
11,7,468,262,4,10,2,872,-122.4097084,37.78282765
28,7,467,8,4,5,1,1532,-122.4412799,37.7879051
2,7,467,77,4,1,2,1533,-122.4310732,37.79156871
18,3,216,3,1,3,2,706,-122.4323983,37.73782181
14,6,464,1,5,3,2,706,-122.4323983,37.73782181
17,5,543,22,6,1,2,1082,-122.432582,37.79936794
26,5,543,270,6,1,2,1082,-122.432582,37.79936794
14,7,460,37,4,5,2,1535,-122.4493902,37.78409529
28,1,569,6,3,1,2,29,-122.4327438,37.78384245
14,1,495,31,3,1,2,29,-122.4327438,37.78384245
17,5,632,35,6,1,2,29,-122.4327438,37.78384245
14,1,608,1,3,1,2,12,-122.4329146,37.78435334
14,2,609,69,2,1,2,292,-122.4329146,37.78435334
14,3,487,30,1,1,2,292,-122.4329146,37.78435334
2,3,200,54,1,1,1,716,-122.4329516,37.80505202
27,3,200,46,1,1,1,716,-122.4329516,37.80505202
14,7,373,1,4,1,2,716,-122.4329516,37.80505202
18,1,424,29,3,3,2,123,-122.4330408,37.71853452
12,7,440,87,4,2,2,1540,-122.4362363,37.77142566
17,8,349,50,3,3,2,123,-122.4330408,37.71853452
4,7,440,149,4,4,2,1541,-122.3784942,37.73040968
18,7,440,55,4,5,2,1542,-122.4417545,37.78645172
23,5,239,271,6,1,1,1182,-122.4331559,37.78126735
2,5,239,65,6,1,1,1182,-122.4331559,37.78126735
13,5,239,39,6,1,1,1182,-122.4331559,37.78126735
22,5,239,272,6,1,1,1182,-122.4331559,37.78126735
2,5,239,11,6,1,1,1182,-122.4331559,37.78126735
3,5,239,210,6,1,1,1182,-122.4331559,37.78126735
14,7,424,6,4,4,2,1544,-122.4025611,37.75451295
17,7,419,20,4,3,2,1545,-122.4306365,37.71738398
16,3,249,39,1,3,2,697,-122.4334219,37.73038971
30,7,413,35,4,3,1,1546,-122.4361546,37.71281891
16,3,249,66,1,3,2,697,-122.4334219,37.73038971
29,7,410,60,4,4,2,1547,-122.3904121,37.73601022
17,7,406,20,4,9,2,1525,-122.432198,37.76511073
2,5,74,49,6,2,2,1215,-122.4342566,37.77836985
2,5,74,69,6,2,2,1215,-122.4342566,37.77836985
14,7,406,3,4,1,2,1548,-122.4294501,37.79221682
4,1,305,51,3,1,2,183,-122.4343619,37.79115119
14,1,305,93,3,1,2,183,-122.4343619,37.79115119
29,1,405,264,3,1,2,136,-122.4346894,37.78885384
29,1,405,265,3,1,2,136,-122.4346894,37.78885384
16,1,418,29,3,3,2,126,-122.4347643,37.72261614
16,5,1,87,6,3,2,126,-122.4347643,37.72261614
16,5,1,7,6,3,2,126,-122.4347643,37.72261614
17,1,572,230,3,9,1,28,-122.4351501,37.76175972
17,4,510,52,7,9,2,28,-122.4351501,37.76175972
29,7,390,5,4,4,2,1551,-122.3894877,37.72459938
14,7,390,99,4,6,2,1552,-122.4036635,37.78889468
17,7,386,17,4,9,1,1553,-122.4294799,37.76116648
17,7,386,15,4,10,2,1554,-122.4020702,37.78871987
18,3,315,164,1,2,1,667,-122.4351877,37.76267028
17,7,377,144,4,1,2,1556,-122.4308076,37.76941133
14,7,373,37,4,7,2,1557,-122.4657842,37.76400509
14,7,373,37,4,6,2,1558,-122.4149169,37.79028029
30,3,315,77,1,2,1,667,-122.4351877,37.76267028
18,3,315,3,1,2,1,667,-122.4351877,37.76267028
31,5,452,3,6,9,1,1117,-122.4357738,37.76245918
2,5,452,273,6,9,1,1117,-122.4357738,37.76245918
20,4,120,11,7,3,2,974,-122.4359488,37.72390051
18,7,372,2,4,9,1,1559,-122.4153084,37.76531614
12,4,120,264,7,3,2,974,-122.4359488,37.72390051
4,2,249,265,2,2,2,438,-122.4364648,37.78095781
28,2,249,192,2,2,2,438,-122.4364648,37.78095781
26,6,27,89,5,3,1,1423,-122.4370109,37.72483967
18,6,27,155,5,3,1,1423,-122.4370109,37.72483967
14,8,632,120,3,2,2,1666,-122.4376316,37.77359231
12,8,632,151,3,2,2,1666,-122.4376316,37.77359231
2,2,193,35,2,9,1,465,-122.4382564,37.75987298
18,2,193,1,2,9,1,465,-122.4382564,37.75987298
22,5,127,39,6,2,2,466,-122.4383281,37.77976655
26,7,358,69,4,5,2,1563,-122.447842,37.78813407
14,7,358,3,4,7,2,1564,-122.4966346,37.73376906
18,5,127,164,6,2,2,466,-122.4383281,37.77976655
4,5,127,49,6,2,2,466,-122.4383281,37.77976655
10,3,510,50,1,3,1,594,-122.4386951,37.71969203
30,3,510,212,1,3,1,594,-122.4386951,37.71969203
17,7,341,9,4,1,2,1566,-122.4257469,37.80304553
4,5,519,6,6,3,2,594,-122.4386951,37.71969203
14,7,341,31,4,1,2,1567,-122.4166077,37.77913875
17,7,341,14,4,7,2,1568,-122.466677,37.71616503
20,6,494,64,5,3,1,594,-122.4386951,37.71969203
18,6,494,137,5,3,1,594,-122.4386951,37.71969203
14,7,341,6,4,4,2,1569,-122.4189023,37.7276275
28,7,341,18,4,3,2,1570,-122.4286683,37.72853384
24,6,494,274,5,3,1,594,-122.4386951,37.71969203
14,6,166,93,5,3,2,594,-122.4391041,37.71883122
12,6,166,94,5,3,2,594,-122.4391041,37.71883122
29,3,277,9,1,1,2,684,-122.4391584,37.79853205
14,7,336,26,4,5,2,1571,-122.4639021,37.78301893
29,3,277,90,1,1,2,684,-122.4391584,37.79853205
14,4,505,1,7,1,2,840,-122.4393685,37.79993194
14,4,440,77,7,1,2,840,-122.4393685,37.79993194
14,7,530,39,4,1,2,840,-122.4393685,37.79993194
12,7,277,39,4,2,2,1599,-122.4395958,37.77960118
17,7,323,164,4,4,1,1575,-122.3910876,37.72131387
14,7,323,29,4,9,2,1576,-122.4286109,37.7632289
14,7,323,39,4,3,2,1577,-122.4394805,37.70863484
18,7,311,12,4,6,1,1578,-122.4146686,37.79597531
18,7,277,20,4,2,2,1599,-122.4395958,37.77960118
27,7,296,275,4,3,2,1585,-122.439819,37.71410519
18,7,296,33,4,3,2,1585,-122.439819,37.71410519
19,7,296,93,4,3,2,1585,-122.439819,37.71410519
4,5,17,94,6,1,1,1230,-122.4400039,37.7984811
4,7,305,70,4,9,2,1582,-122.4269379,37.74730042
29,5,17,173,6,1,1,1230,-122.4400039,37.7984811
17,7,301,20,4,9,2,1583,-122.4130451,37.75894021
29,5,17,77,6,1,1,1230,-122.4400039,37.7984811
16,7,305,276,4,2,2,1581,-122.440104,37.77368496
16,7,305,52,4,2,2,1581,-122.440104,37.77368496
16,3,525,7,1,3,2,576,-122.4401405,37.72289296
14,7,296,3,4,1,2,1586,-122.420907,37.78406767
14,7,296,3,4,10,2,1587,-122.4109001,37.77440778
16,3,525,277,1,3,2,576,-122.4401405,37.72289296
31,3,510,77,1,3,1,593,-122.4404618,37.71802736
17,7,289,88,4,7,6,1588,-122.4811832,37.74372682
31,3,510,26,1,3,1,593,-122.4404618,37.71802736
14,7,286,31,4,6,2,1589,-122.4205641,37.80665678
4,6,460,2,5,5,2,1313,-122.4405044,37.79256043
14,6,460,22,5,5,2,1313,-122.4405044,37.79256043
2,1,395,21,3,2,2,141,-122.4408795,37.77753219
17,3,562,44,1,2,2,141,-122.4408795,37.77753219
17,7,279,20,4,1,2,1591,-122.433949,37.78075298
14,7,279,99,4,6,2,1592,-122.4048219,37.79422862
4,7,277,149,4,10,2,1593,-122.4086487,37.77731103
7,7,277,278,4,4,2,1594,-122.3849999,37.75551975
4,7,59,279,4,2,2,141,-122.4408795,37.77753219
2,7,59,8,4,2,2,141,-122.4408795,37.77753219
17,7,277,144,4,9,2,1596,-122.4078905,37.75442483
14,7,277,29,4,3,2,1597,-122.4390659,37.74427748
29,3,562,69,1,2,2,553,-122.4412045,37.77079475
29,6,495,172,5,2,2,553,-122.4412045,37.77079475
24,5,640,173,6,5,1,1032,-122.4413342,37.79251071
17,7,265,51,4,1,2,1600,-122.4320318,37.76922237
7,5,640,15,6,5,1,1032,-122.4413342,37.79251071
17,7,263,51,4,7,2,1601,-122.4952082,37.76181335
17,7,251,20,4,9,2,1602,-122.4296336,37.7627652
31,7,249,256,4,3,2,1603,-122.4156715,37.72266485
29,5,640,3,6,5,1,1032,-122.4413342,37.79251071
18,7,249,120,4,10,2,1604,-122.4135812,37.77093148
16,4,579,162,7,2,9,803,-122.4413937,37.77172731
16,4,579,39,7,2,9,803,-122.4413937,37.77172731
17,7,632,1,4,5,2,1451,-122.4421124,37.7878556
17,7,632,8,4,5,2,1451,-122.4421124,37.7878556
17,7,243,20,4,10,2,784,-122.4037933,37.78232359
14,7,242,37,4,6,2,745,-122.4031828,37.78900986
17,7,235,17,4,10,1,1606,-122.4075054,37.78113046
4,7,232,70,4,5,2,1607,-122.4644191,37.78386887
30,5,110,146,6,2,1,1207,-122.4425497,37.75433802
30,5,110,3,6,2,1,1207,-122.4425497,37.75433802
12,4,1,20,7,1,2,1020,-122.4433887,37.8023065
18,4,1,64,7,1,2,1020,-122.4433887,37.8023065
14,1,122,54,3,2,2,253,-122.4436185,37.76395203
28,1,122,6,3,2,2,253,-122.4436185,37.76395203
4,3,543,69,1,2,2,563,-122.4437959,37.77524304
4,3,162,280,1,2,2,563,-122.4437959,37.77524304
14,7,214,3,4,7,2,1609,-122.4912625,37.72922857
17,7,213,20,4,3,2,1610,-122.438808,37.72360145
17,7,206,51,4,4,2,1611,-122.3893476,37.71976331
18,7,206,12,4,7,1,1612,-122.4940104,37.75907469
17,7,201,20,4,7,2,1613,-122.5038147,37.74459961
2,7,198,77,4,1,1,1185,-122.4182933,37.78679356
16,7,184,281,4,2,2,1621,-122.4444322,37.77463542
16,7,184,51,4,2,2,1621,-122.4444322,37.77463542
2,2,431,125,2,3,2,374,-122.4447071,37.72493073
2,2,431,151,2,3,2,374,-122.4447071,37.72493073
22,8,225,79,3,1,2,1802,-122.4455766,37.79700055
17,7,190,9,4,5,2,1616,-122.4930435,37.77590796
2,8,225,94,3,1,2,1802,-122.4455766,37.79700055
18,8,225,93,3,1,2,1802,-122.4455766,37.79700055
17,7,186,9,4,8,2,744,-122.413048,37.78191196
18,6,201,84,5,2,1,1382,-122.4459043,37.77299537
14,7,460,32,4,2,2,1536,-122.4459043,37.77299537
14,2,562,109,2,2,2,318,-122.4464321,37.75024106
14,6,390,5,5,2,2,318,-122.4464321,37.75024106
2,6,115,21,5,2,2,1409,-122.4469333,37.7700062
14,7,186,4,4,1,2,1019,-122.4310092,37.79771458
29,7,186,60,4,4,2,1619,-122.3769007,37.72948746
14,7,186,39,4,10,2,666,-122.4104167,37.7727234
29,7,632,48,4,2,2,1452,-122.4469333,37.7700062
14,7,185,3,4,8,2,1620,-122.4138696,37.78186219
16,7,520,61,4,2,5,1513,-122.4476172,37.76711285
18,7,520,94,4,2,5,1513,-122.4476172,37.76711285
17,7,184,207,4,1,2,1622,-122.4204224,37.78892336
4,7,176,146,4,7,2,1623,-122.4672459,37.72450422
14,7,173,39,4,6,2,1624,-122.4102084,37.80031482
16,8,579,52,3,2,2,1513,-122.4476172,37.76711285
2,7,169,11,4,10,1,1625,-122.3926675,37.78994042
14,3,277,282,1,2,2,686,-122.4478791,37.77466586
20,7,554,283,4,2,2,686,-122.4478791,37.77466586
2,2,336,6,2,5,2,409,-122.448019,37.78901612
14,7,162,39,4,6,2,1626,-122.4200738,37.80666268
29,7,162,5,4,7,2,1627,-122.4732655,37.72774228
14,7,162,39,4,3,2,1628,-122.4151591,37.73961914
18,7,151,55,4,4,2,1629,-122.3992712,37.72678092
2,2,336,9,2,5,2,409,-122.448019,37.78901612
18,7,148,24,4,5,1,1630,-122.4583729,37.77430795
30,1,129,9,3,2,1,249,-122.4481619,37.77182548
18,1,129,136,3,2,1,249,-122.4481619,37.77182548
17,7,144,20,4,4,2,1469,-122.3783923,37.73233125
28,1,344,143,3,1,2,167,-122.4482784,37.80427189
18,7,132,284,4,7,2,1631,-122.4819919,37.73994993
26,7,112,69,4,10,2,1632,-122.4165693,37.77320292
17,7,112,9,4,10,2,1633,-122.3986036,37.77998017
14,3,305,75,1,1,2,167,-122.4482784,37.80427189
14,7,480,285,4,1,2,167,-122.4482784,37.80427189
18,7,109,24,4,1,1,1634,-122.4204395,37.78103085
7,1,359,151,3,2,1,159,-122.449123,37.76978409
7,1,359,1,3,2,1,159,-122.449123,37.76978409
29,7,106,5,4,10,2,83,-122.4100416,37.78195365
30,3,277,286,1,2,1,679,-122.4493012,37.77303449
18,7,94,24,4,3,3,1636,-122.427684,37.72552007
2,3,277,111,1,2,1,679,-122.4493012,37.77303449
2,3,277,6,1,2,1,679,-122.4493012,37.77303449
14,2,530,281,2,3,2,296,-122.4497689,37.74143404
28,2,440,2,2,3,2,296,-122.4497689,37.74143404
14,8,266,22,3,5,2,1787,-122.4506565,37.77816348
12,8,266,46,3,5,2,1787,-122.4506565,37.77816348
14,7,90,137,4,6,2,1638,-122.4166424,37.78724504
20,3,35,12,1,2,2,764,-122.4507099,37.76952623
18,8,333,265,3,2,2,764,-122.4507099,37.76952623
29,7,82,5,4,4,2,582,-122.3866746,37.72772896
18,6,440,253,5,2,2,1255,-122.4513144,37.76950461
17,6,440,1,5,2,2,1255,-122.4513144,37.76950461
17,4,237,81,7,2,2,945,-122.4518646,37.76935054
14,7,579,109,4,2,2,1479,-122.4518646,37.76935054
14,7,74,3,4,3,2,1640,-122.4288855,37.74356429
14,7,74,4,4,10,2,1641,-122.4155645,37.77309948
28,4,295,24,7,7,2,922,-122.4518719,37.71579411
31,7,69,201,4,1,2,1643,-122.4263828,37.78531003
2,4,295,2,7,7,2,922,-122.4518719,37.71579411
2,6,341,46,5,7,2,1354,-122.4518932,37.7169767
26,6,341,24,5,7,2,1354,-122.4518932,37.7169767
18,6,349,40,5,3,2,1351,-122.4522897,37.72569336
11,8,310,4,3,3,2,1351,-122.4522897,37.72569336
26,2,199,66,2,7,2,461,-122.4524809,37.71617935
14,7,59,92,4,2,2,1646,-122.4333332,37.76666178
2,7,51,113,4,1,2,1647,-122.4271799,37.78065528
28,5,305,77,6,7,1,461,-122.4524809,37.71617935
27,5,305,24,6,7,1,461,-122.4524809,37.71617935
16,7,480,29,4,5,6,1526,-122.452796,37.78750019
17,7,480,24,4,5,6,1526,-122.452796,37.78750019
28,7,35,8,4,4,2,1648,-122.3791764,37.72823215
26,4,546,89,7,2,2,813,-122.4533546,37.76824631
18,4,546,113,7,2,2,813,-122.4533546,37.76824631
14,7,537,110,4,2,2,1497,-122.4533546,37.76824631
18,7,25,24,4,4,3,1650,-122.3895882,37.73795727
2,7,22,77,4,1,2,1007,-122.4358892,37.79871835
18,7,19,24,4,8,3,908,-122.4134013,37.78090608
18,7,111,228,4,2,2,907,-122.4535129,37.76869698
5,7,111,1,4,2,2,907,-122.4535129,37.76869698
14,7,17,37,4,10,2,1651,-122.3966614,37.77309561
29,7,11,5,4,1,2,1652,-122.4315754,37.76967968
7,1,207,112,3,2,1,216,-122.4535346,37.7691663
30,1,207,2,3,2,1,216,-122.4535346,37.7691663
26,7,9,30,4,3,2,1654,-122.4371505,37.721574
18,7,6,24,4,3,3,1655,-122.4086409,37.70984572
18,6,160,287,5,2,1,1395,-122.4535632,37.76964039
27,6,160,265,5,2,1,1395,-122.4535632,37.76964039
14,7,1,3,4,2,2,1599,-122.4395729,37.77949285
17,7,1,144,4,6,2,1657,-122.4110306,37.7967254
2,6,160,15,5,2,1,1395,-122.4535632,37.76964039
29,7,1,25,4,10,2,1658,-122.4149989,37.77089466
14,5,632,24,6,3,2,1036,-122.4542824,37.73563191
14,5,632,24,6,3,2,1036,-122.4542824,37.73563191
14,8,651,3,3,10,2,499,-122.4108089,37.77692991
17,8,550,18,3,2,2,1692,-122.4543301,37.76815301
4,8,648,105,3,9,2,1233,-122.4187383,37.75461724
17,8,550,94,3,2,2,1692,-122.4543301,37.76815301
14,2,590,93,2,7,2,305,-122.4556159,37.72385901
14,2,576,46,2,7,2,305,-122.4556159,37.72385901
18,6,609,20,5,7,2,1261,-122.4556437,37.72179228
13,6,609,156,5,7,2,1261,-122.4556437,37.72179228
17,8,646,15,3,5,2,1661,-122.440083,37.78570925
2,6,609,24,5,7,2,1261,-122.4556437,37.72179228
17,8,641,20,3,8,2,435,-122.4136313,37.78480537
16,7,186,71,4,5,6,1617,-122.4570111,37.77991286
26,8,635,69,3,4,2,1663,-122.3873226,37.75738462
17,8,635,15,3,6,2,1664,-122.4043893,37.79216471
29,8,632,5,3,9,2,1665,-122.4092741,37.75358026
16,7,186,39,4,5,6,1617,-122.4570111,37.77991286
2,5,178,118,6,7,1,1195,-122.457686,37.71828732
14,8,632,3,3,4,2,1667,-122.4041403,37.76018006
18,5,178,4,6,7,1,1195,-122.457686,37.71828732
14,8,632,4,3,6,2,1669,-122.4131921,37.79519568
12,3,495,267,1,7,2,599,-122.4582596,37.72401558
18,3,495,252,1,7,2,599,-122.4582596,37.72401558
21,3,268,46,1,5,2,689,-122.4584907,37.78379515
14,8,620,3,3,10,2,1670,-122.3916489,37.79200525
14,8,620,3,3,10,2,1671,-122.4128266,37.77281156
27,8,616,52,3,1,1,1672,-122.432584,37.79137695
2,8,614,77,3,1,2,1673,-122.4217342,37.78829613
16,3,268,93,1,5,2,689,-122.4584907,37.78379515
17,3,373,60,1,2,2,646,-122.4586802,37.74815547
7,3,263,15,1,2,2,646,-122.4586802,37.74815547
29,8,605,5,3,3,2,1674,-122.4280969,37.74677371
18,8,605,24,3,9,1,1675,-122.4175446,37.76575225
14,6,259,13,5,2,2,646,-122.4586802,37.74815547
14,8,605,6,3,10,2,1677,-122.3963818,37.78174922
14,8,605,3,3,7,2,1678,-122.4590331,37.71405627
29,3,178,20,1,3,2,725,-122.4596484,37.73919894
20,8,600,217,3,1,2,1679,-122.4265713,37.77763152
29,3,178,20,1,3,2,725,-122.4596484,37.73919894
18,8,597,12,3,1,1,1680,-122.4264492,37.78515139
17,2,134,3,2,7,2,476,-122.4598694,37.70960617
17,8,597,18,3,7,2,476,-122.4598694,37.70960617
29,8,592,5,3,7,2,1681,-122.4681856,37.76113455
4,2,373,175,2,2,2,395,-122.4606463,37.77149035
28,2,373,288,2,2,2,395,-122.4606463,37.77149035
17,4,448,193,7,5,2,869,-122.4621413,37.78110989
28,4,448,3,7,5,2,869,-122.4621413,37.78110989
14,6,36,61,5,5,2,1422,-122.4621413,37.78110989
29,8,579,5,3,3,2,1682,-122.4346713,37.7249573
17,2,349,84,2,5,2,403,-122.4642799,37.7800333
17,2,305,151,2,5,2,403,-122.4642799,37.7800333
17,3,320,50,1,5,2,403,-122.4642799,37.7800333
17,3,232,48,1,5,2,403,-122.4642799,37.7800333
17,6,390,15,5,5,2,403,-122.4642799,37.7800333
14,8,579,3,3,1,2,1684,-122.4243414,37.79196519
20,8,578,217,3,10,2,1606,-122.4073872,37.78106889
28,8,574,18,3,3,2,1685,-122.457869,37.73957649
14,3,507,122,1,5,2,595,-122.4649447,37.77438417
14,8,572,3,3,7,2,1686,-122.4909227,37.76108548
14,6,440,129,5,5,2,595,-122.4649447,37.77438417
14,1,358,8,3,5,2,161,-122.4652087,37.77261005
14,8,569,3,3,7,2,1687,-122.4796884,37.7540969
14,1,341,3,3,5,2,161,-122.4652087,37.77261005
14,8,564,3,3,4,2,1688,-122.401966,37.76870486
14,8,562,99,3,4,2,1689,-122.3977095,37.75535626
14,8,562,3,3,10,2,1690,-122.4150772,37.77468709
12,8,562,87,3,2,2,1691,-122.4344665,37.76664845
24,5,512,72,6,5,1,1097,-122.4654936,37.78288901
29,5,512,82,6,5,1,1097,-122.4654936,37.78288901
6,5,512,51,6,5,1,1097,-122.4654936,37.78288901
29,5,512,20,6,5,1,1097,-122.4654936,37.78288901
30,3,244,3,1,7,1,701,-122.4657572,37.71422854
20,8,548,13,3,6,2,1694,-122.3966123,37.79504468
30,3,244,3,1,7,1,701,-122.4657572,37.71422854
14,6,46,3,5,7,2,1421,-122.4658286,37.74089079
29,8,543,60,3,4,2,1695,-122.4042644,37.7614568
12,6,46,81,5,7,2,1421,-122.4658286,37.74089079
14,8,543,3,3,5,2,1696,-122.5026709,37.77451597
29,8,543,5,3,4,2,1697,-122.4046198,37.76074949
18,3,38,117,1,7,1,762,-122.4661232,37.74104245
18,3,38,50,1,7,1,762,-122.4661232,37.74104245
30,3,38,210,1,7,1,762,-122.4661232,37.74104245
29,8,543,5,3,2,2,1698,-122.4476885,37.7737323
14,8,543,3,3,5,2,1699,-122.4417273,37.78596657
14,1,467,21,3,5,2,93,-122.4662047,37.77254054
14,1,432,77,3,5,2,93,-122.4662047,37.77254054
26,8,537,69,3,10,2,1700,-122.4014943,37.78582843
14,8,536,4,3,1,2,1701,-122.4270627,37.78878651
14,4,460,289,7,5,2,93,-122.4662047,37.77254054
14,4,452,76,7,5,2,93,-122.4662047,37.77254054
29,8,533,5,3,1,2,1703,-122.4240604,37.79807234
14,7,467,3,4,5,2,93,-122.4662047,37.77254054
14,8,530,3,3,10,2,386,-122.3890154,37.78580563
14,8,530,3,3,10,2,1704,-122.3930236,37.79099404
29,8,530,5,3,10,2,1705,-122.4159324,37.77432375
18,7,368,20,4,5,2,93,-122.4662047,37.77254054
14,7,341,3,4,5,2,93,-122.4662047,37.77254054
14,8,595,9,3,5,2,93,-122.4662047,37.77254054
17,8,523,15,3,7,2,1706,-122.5048571,37.76047019
7,8,288,77,3,5,1,93,-122.4662047,37.77254054
18,8,519,24,3,7,2,1707,-122.4656614,37.75470802
18,8,288,77,3,5,1,93,-122.4662047,37.77254054
18,8,288,3,3,5,1,93,-122.4662047,37.77254054
29,8,512,5,3,3,2,1708,-122.4565057,37.74142198
29,8,512,5,3,7,2,1709,-122.4510607,37.71885541
2,4,305,6,7,7,2,918,-122.4664427,37.76592453
13,4,305,84,7,7,2,918,-122.4664427,37.76592453
18,8,512,55,3,2,2,1710,-122.4480393,37.77511561
28,4,305,39,7,7,2,918,-122.4664427,37.76592453
14,8,512,3,3,4,2,1711,-122.3926438,37.73678488
29,8,512,5,3,2,2,1712,-122.4505275,37.76482544
18,8,512,55,3,7,2,1713,-122.4842371,37.75668599
14,8,512,3,3,1,2,1714,-122.4247186,37.77713943
14,2,605,33,2,7,2,299,-122.4668619,37.75653395
14,3,632,1,1,7,2,525,-122.4668619,37.75653395
14,3,440,3,1,7,2,620,-122.4681175,37.73890001
26,8,504,69,3,7,2,1715,-122.4776786,37.75605901
14,8,431,30,3,7,2,620,-122.4681175,37.73890001
29,6,592,94,5,7,2,1268,-122.4683157,37.76299723
14,6,592,20,5,7,2,1268,-122.4683157,37.76299723
2,1,1,3,3,5,2,276,-122.4697662,37.78171356
2,1,1,6,3,5,2,276,-122.4697662,37.78171356
29,3,548,248,1,7,2,557,-122.4701044,37.74142371
29,4,569,46,7,7,2,809,-122.4701044,37.74142371
2,2,51,290,2,5,1,495,-122.4701904,37.78087579
8,2,51,29,2,5,1,495,-122.4701904,37.78087579
14,8,495,39,3,10,2,36,-122.4040947,37.78725609
28,2,51,51,2,5,1,495,-122.4701904,37.78087579
14,8,495,92,3,6,2,1719,-122.402384,37.79097001
14,8,495,3,3,2,2,1720,-122.4468469,37.77766882
14,8,493,3,3,10,2,1721,-122.3973888,37.78255435
28,8,485,18,3,10,2,1722,-122.4080525,37.78156683
14,7,59,12,4,7,2,1645,-122.4716634,37.76472975
14,8,460,210,3,7,2,1645,-122.4716634,37.76472975
14,1,543,291,3,7,2,42,-122.4717998,37.7656867
14,3,74,89,1,7,2,42,-122.4717998,37.7656867
2,5,206,113,6,7,1,1187,-122.4720076,37.71667311
31,5,206,50,6,7,1,1187,-122.4720076,37.71667311
17,1,277,292,3,5,6,197,-122.4720483,37.78539022
26,1,277,47,3,5,6,197,-122.4720483,37.78539022
28,3,96,95,1,7,2,752,-122.4722433,37.76383136
28,3,96,94,1,7,2,752,-122.4722433,37.76383136
29,8,480,5,3,7,2,1723,-122.4993676,37.7578873
14,4,482,3,7,5,2,849,-122.4725736,37.77684285
14,4,474,155,7,5,2,849,-122.4725736,37.77684285
19,2,535,64,2,5,1,327,-122.4727078,37.77775288
7,2,535,66,2,5,1,327,-122.4727078,37.77775288
7,2,535,60,2,5,1,327,-122.4727078,37.77775288
16,3,173,32,1,7,2,728,-122.4732937,37.71935378
16,3,173,60,1,7,2,728,-122.4732937,37.71935378
29,8,480,60,3,2,2,1725,-122.4419882,37.76325065
17,2,164,5,2,7,2,471,-122.4736441,37.71555367
14,8,480,4,3,1,2,1726,-122.4254239,37.78899458
2,8,519,18,3,7,2,471,-122.4736441,37.71555367
14,8,480,3,3,10,2,1728,-122.3900942,37.79076386
17,3,305,3,1,7,2,669,-122.4739402,37.74965704
17,4,147,8,7,7,2,669,-122.4739402,37.74965704
30,8,477,71,3,1,1,1729,-122.4193173,37.7879137
14,8,476,31,3,8,2,1730,-122.4049974,37.78719633
15,4,585,27,7,7,1,801,-122.4748295,37.72397582
18,5,643,22,6,7,2,801,-122.4748295,37.72397582
17,1,75,144,3,7,2,260,-122.4748575,37.76083981
18,1,75,293,3,7,2,260,-122.4748575,37.76083981
29,8,480,113,3,5,2,1724,-122.4749564,37.77860221
29,8,480,64,3,5,2,1724,-122.4749564,37.77860221
14,8,467,39,3,6,2,1733,-122.4069688,37.79321819
6,1,31,52,3,7,1,271,-122.4752879,37.73745272
14,8,461,3,3,6,2,1734,-122.4019573,37.80277533
18,1,31,39,3,7,1,271,-122.4752879,37.73745272
17,2,478,45,2,7,2,271,-122.4752879,37.73745272
18,7,281,1,4,5,1,1590,-122.4756465,37.78063128
18,7,281,39,4,5,1,1590,-122.4756465,37.78063128
14,8,455,3,3,4,2,1735,-122.4050105,37.72051041
14,8,453,44,3,6,2,365,-122.4053901,37.78923002
28,8,451,8,3,10,2,1254,-122.4001948,37.79005279
14,7,281,46,4,5,1,1590,-122.4756465,37.78063128
14,2,548,1,2,7,2,323,-122.4756475,37.72852806
14,3,589,294,1,7,2,323,-122.4756475,37.72852806
18,8,450,24,3,7,1,1737,-122.5093996,37.76402983
14,3,341,21,1,7,2,323,-122.4756475,37.72852806
28,8,440,18,3,3,2,1738,-122.4375833,37.71684638
17,5,435,93,6,7,2,323,-122.4756475,37.72852806
14,6,550,94,5,7,2,323,-122.4756475,37.72852806
